name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
a5d4_sg,a5d48321,phi4_6886_sg,success,30.36,6830,4902,1928,0.0,0.0,0.0,F,sg,phi4
e26e_sg,e26e9d89,phi4_6886_sg,failure,86.03,16328,11036,5292,0.0,0.0,0.0,F,sg,phi4
af83_sg,af83a94a,phi4_6886_sg,failure,87.41,16439,11018,5421,0.0,0.0,0.0,F,sg,phi4
78f6_sg,78f67c73,phi4_6886_sg,failure,91.63,18191,12628,5563,0.0,0.0,0.0,F,sg,phi4
772d_sg,772d5c04,phi4_6886_sg,failure,87.66,16098,11044,5054,0.0,0.0,0.0,F,sg,phi4
576e_sg,576e7a0d,phi4_6886_sg,failure,82.06,17635,12615,5020,0.0,0.0,0.0,F,sg,phi4
0da5_sg,0da5dfbe,phi4_6886_sg,failure,92.46,16271,11029,5242,0.0,0.0,0.0,F,sg,phi4
ad66_sg,ad66fb92,phi4_6886_sg,failure,79.61,17144,12457,4687,0.0,0.0,0.0,F,sg,phi4
e229_sg,e229c965,phi4_6886_sg,failure,90.35,15916,11047,4869,0.0,0.0,0.0,F,sg,phi4
08ea_sg,08ea9a89,phi4_6886_sg,failure,76.67,15967,11039,4928,0.0,0.0,0.0,F,sg,phi4
4122_sg,4122f00b,phi4_6886_sg,failure,80.25,15629,10836,4793,0.0,0.0,0.0,F,sg,phi4
49be_sg,49be46f8,phi4_6886_sg,failure,95.58,18529,12590,5939,0.0,0.0,0.0,F,sg,phi4
ece9_sg,ece944a2,phi4_6886_sg,failure,91.1,16343,11034,5309,0.0,0.0,0.0,F,sg,phi4
8187_sg,8187d6b4,phi4_6886_sg,failure,103.79,17109,11034,6075,0.0,0.0,0.0,F,sg,phi4
5bbe_sg,5bbec586,phi4_6886_sg,failure,88.9,16107,10823,5284,0.0,0.0,0.0,F,sg,phi4
21a1_sg,21a1ae0a,phi4_6886_sg,failure,85.57,15984,10992,4992,0.0,0.0,0.0,F,sg,phi4
564c_sg,564c65c2,phi4_6886_sg,failure,85.47,16266,11108,5158,0.0,0.0,0.0,F,sg,phi4
2144_sg,21444a0a,phi4_6886_sg,failure,260.94,16032,11103,4929,0.0,0.0,0.0,F,sg,phi4
2dda_sg,2dda8814,phi4_6fca_sg,failure,155.49,17002,11076,5926,0.0,0.0,0.0,F,sg,phi4
58a0_sg,58a09e78,phi4_6fca_sg,failure,95.22,16216,11074,5142,0.0,0.0,0.0,F,sg,phi4
2a9c_sg,2a9cf03e,phi4_6fca_sg,failure,89.28,16656,11094,5562,0.0,0.0,0.0,F,sg,phi4
18ab_sg,18ab14b9,phi4_6fca_sg,failure,94.36,16730,11093,5637,0.0,0.0,0.0,F,sg,phi4
8b09_sg,8b09f3f1,phi4_6fca_sg,failure,87.54,16146,10862,5284,0.0,0.0,0.0,F,sg,phi4
1093_sg,10938e15,phi4_6fca_sg,failure,92.74,16355,11033,5322,0.0,0.0,0.0,F,sg,phi4
6b45_mc,6b45d579,phi4_da0a_mc,success,41.03,4244,3042,1202,0.0,0.0,0.0,F,mc,phi4
2f94_mc,2f9442e1,phi4_da0a_mc,success,13.53,2705,1744,961,0.0,0.0,0.0,F,mc,phi4
205b_mc,205b46a9,phi4_da0a_mc,success,3.83,676,389,287,0.0,0.0,0.0,F,mc,phi4
9902_mc,99022409,phi4_da0a_mc,success,4.44,724,389,335,0.0,0.0,0.0,F,mc,phi4
587f_mc,587fb2d7,phi4_da0a_mc,success,5.18,784,389,395,0.0,0.0,0.0,F,mc,phi4
d175_mc,d17539e7,phi4_da0a_mc,success,4.35,720,389,331,0.0,0.0,0.0,F,mc,phi4
50ad_mc,50ad74bd,phi4_da0a_mc,success,4.87,758,389,369,0.0,0.0,0.0,F,mc,phi4
946d_mc,946dadfc,phi4_da0a_mc,success,17.78,4403,3185,1218,0.0,0.0,0.0,F,mc,phi4
2274_mc,22746f2e,phi4_da0a_mc,failure,32.57,8731,6561,2170,0.0,0.0,0.0,F,mc,phi4
5fbd_mc,5fbd12ea,phi4_da0a_mc,success,5.22,781,389,392,0.0,0.0,0.0,F,mc,phi4
6e70_mc,6e706969,phi4_da0a_mc,success,5.08,776,389,387,0.0,0.0,0.0,F,mc,phi4
5d5c_mc,5d5c56ad,phi4_da0a_mc,success,4.04,694,389,305,0.0,0.0,0.0,F,mc,phi4
04a2_mc,04a2c735,phi4_da0a_mc,success,4.54,735,389,346,0.0,0.0,0.0,F,mc,phi4
361d_mc,361dd059,phi4_da0a_mc,success,12.21,3262,2437,825,0.0,0.0,0.0,F,mc,phi4
8551_mc,8551bdcd,phi4_da0a_mc,success,4.7,733,389,344,0.0,0.0,0.0,F,mc,phi4
cc52_mc,cc52a19a,phi4_da0a_mc,success,4.3,716,389,327,0.0,0.0,0.0,F,mc,phi4
207e_mc,207e87e3,phi4_da0a_mc,success,18.84,4878,3607,1271,0.0,0.0,0.0,F,mc,phi4
94f4_mc,94f4180a,phi4_da0a_mc,success,12.59,3284,2437,847,0.0,0.0,0.0,F,mc,phi4
0c13_mc,0c135c97,phi4_da0a_mc,success,15.94,2930,1806,1124,0.0,0.0,0.0,F,mc,phi4
e857_mc,e857a090,phi4_da0a_mc,success,27.62,6653,4755,1898,0.0,0.0,0.0,F,mc,phi4
a90c_mc,a90c2499,phi4_da0a_mc,success,18.41,4788,3558,1230,0.0,0.0,0.0,F,mc,phi4
0c57_mc,0c57db49,phi4_da0a_mc,success,4.24,707,389,318,0.0,0.0,0.0,F,mc,phi4
453a_mc,453a8ac1,phi4_da0a_mc,success,4.22,710,389,321,0.0,0.0,0.0,F,mc,phi4
fc44_mc,fc44f7aa,phi4_da0a_mc,success,11.02,2763,1997,766,0.0,0.0,0.0,F,mc,phi4
8525_mc,8525750c,phi4_da0a_mc,success,4.36,717,389,328,0.0,0.0,0.0,F,mc,phi4
dd11_mc,dd116c9e,phi4_da0a_mc,success,4.79,754,389,365,0.0,0.0,0.0,F,mc,phi4
f1b5_mc,f1b59ea3,phi4_da0a_mc,success,4.4,724,389,335,0.0,0.0,0.0,F,mc,phi4
bce2_mc,bce2c629,phi4_da0a_mc,success,40.01,683,389,294,0.0,0.0,0.0,F,mc,phi4
f118_mc,f1189779,phi4_da0a_mc,success,3.85,674,389,285,0.0,0.0,0.0,F,mc,phi4
5730_mc,573033a7,phi4_da0a_mc,success,18.28,2789,1765,1024,0.0,0.0,0.0,F,mc,phi4
